"26",0,"ChicagoCubbie",2009-04-06 22:20:44,2009-04-07,"01:20:44","Monday","I hate when I have to call and wake people up "
"27",0,"KatieAngell",2009-04-06 22:20:50,2009-04-07,"01:20:50","Monday","Just going to cry myself to sleep after watching Marley and Me.  "
"28",0,"gagoo",2009-04-06 22:20:52,2009-04-07,"01:20:52","Monday","im sad now  Miss.Lilly"
"29",0,"abel209",2009-04-06 22:20:56,2009-04-07,"01:20:56","Monday","ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again "
"30",0,"BaptisteTheFool",2009-04-06 22:21:04,2009-04-07,"01:21:04","Monday","Meh... Almost Lover is the exception... this track gets me depressed every time. "
"31",0,"fatkat309",2009-04-06 22:21:07,2009-04-07,"01:21:07","Monday","some1 hacked my account on aim  now i have to make a new one"
"32",0,"EmCDL",2009-04-06 22:21:07,2009-04-07,"01:21:07","Monday","@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though"
"33",0,"merisssa",2009-04-06 22:21:09,2009-04-07,"01:21:09","Monday","thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! "
"34",0,"Pbearfox",2009-04-06 22:21:11,2009-04-07,"01:21:11","Monday","@julieebaby awe i love you too!!!! 1 am here  i miss you"
"35",0,"jsoo",2009-04-06 22:21:21,2009-04-07,"01:21:21","Monday","@HumpNinja I cry my asian eyes to sleep at night "
"36",0,"scarletletterm",2009-04-06 22:21:20,2009-04-07,"01:21:20","Monday","ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now "
"37",0,"crosland_12",2009-04-06 22:21:27,2009-04-07,"01:21:27","Monday","@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours..."
"38",0,"ajaxpro",2009-04-06 22:21:30,2009-04-07,"01:21:30","Monday","@MissXu sorry! bed time came here (GMT+1)   http://is.gd/fNge"
"39",0,"Tmttq86",2009-04-06 22:21:32,2009-04-07,"01:21:32","Monday","@fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. "
"40",0,"Anthony_Nguyen",2009-04-06 22:21:39,2009-04-07,"01:21:39","Monday","Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend "
"41",0,"itsanimesh",2009-04-06 22:21:39,2009-04-07,"01:21:39","Monday","really don't feel like getting up today... but got to study to for tomorrows practical exam... "
"42",0,"lionslamb",2009-04-06 22:21:46,2009-04-07,"01:21:46","Monday","He's the reason for the teardrops on my guitar the only one who has enough of me to break my heart "
"43",0,"kennypham",2009-04-06 22:21:49,2009-04-07,"01:21:49","Monday","Sad, sad, sad. I don't know why but I hate this feeling  I wanna sleep and I still can't!"
"44",0,"DdubsShellBell",2009-04-06 22:21:53,2009-04-07,"01:21:53","Monday","@JonathanRKnight Awww I soo wish I was there to see you finally comfortable! Im sad that I missed it "
"45",0,"hpfangirl94",2009-04-06 22:21:56,2009-04-07,"01:21:56","Monday","Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family."
"46",0,"antzpantz",2009-04-06 22:22:05,2009-04-07,"01:22:05","Monday","@Viennah Yay! I'm happy for you with your job! But that also means less time for me and you... "
"47",0,"labrt2004",2009-04-06 22:22:06,2009-04-07,"01:22:06","Monday","Just checked my user timeline on my blackberry, it looks like the twanking is still happening  Are ppl still having probs w/ BGs and UIDs?"
"48",0,"IrisJumbe",2009-04-06 22:22:07,2009-04-07,"01:22:07","Monday","Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it "
"49",0,"peacoats",2009-04-06 22:22:13,2009-04-07,"01:22:13","Monday","is strangely sad about LiLo and SamRo breaking up. "
"50",0,"cyantist",2009-04-06 22:22:25,2009-04-07,"01:22:25","Monday","@tea oh! i'm so sorry  i didn't think about that before retweeting."
"51",0,"tautao",2009-04-06 22:22:23,2009-04-07,"01:22:23","Monday","Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are "
"52",0,"voyage2k",2009-04-06 22:22:24,2009-04-07,"01:22:24","Monday","@localtweeps Wow, tons of replies from you, may have to unfollow so I can see my friends' tweets, you're scrolling the feed a lot. "
"53",0,"crzy_cdn_bulas",2009-04-06 22:22:26,2009-04-07,"01:22:26","Monday","our duck and chicken are taking wayyy too long to hatch "
"54",0,"justnetgirl",2009-04-06 22:22:30,2009-04-07,"01:22:30","Monday","Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. "
"55",0,"CiaraRenee",2009-04-06 22:22:32,2009-04-07,"01:22:32","Monday","I need a hug "
"56",0,"deelau",2009-04-06 22:22:37,2009-04-07,"01:22:37","Monday","@andywana Not sure what they are, only that they are PoS! As much as I want to, I dont think can trade away company assets sorry andy! "
"57",0,"Lindsey0920",2009-04-06 22:22:47,2009-04-07,"01:22:47","Monday","@oanhLove I hate when that happens... "
"58",0,"HybridMink",2009-04-06 22:22:47,2009-04-07,"01:22:47","Monday","I have a sad feeling that Dallas is not going to show up  I gotta say though, you'd think more shows would use music from the game. mmm"
"59",0,"gzacher",2009-04-06 22:22:49,2009-04-07,"01:22:49","Monday","Ugh....92 degrees tomorrow "
"60",0,"Jenn_L",2009-04-06 22:22:49,2009-04-07,"01:22:49","Monday","Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well."
"61",0,"xVivaLaJuicyx",2009-04-06 22:22:52,2009-04-07,"01:22:52","Monday","@BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?"
"62",0,"krbleyle",2009-04-06 22:22:55,2009-04-07,"01:22:55","Monday","just leaving the parking lot of work! "
"63",0,"xpika",2009-04-06 22:23:03,2009-04-07,"01:23:03","Monday","The Life is cool. But not for Me. "
"64",0,"Henkuyinepu",2009-04-06 22:23:08,2009-04-07,"01:23:08","Monday","Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. "
"65",0,"ericg622",2009-04-06 22:23:09,2009-04-07,"01:23:09","Monday","I had such a nice day. Too bad the rain comes in tomorrow at 5am "
"66",0,"adri_mane",2009-04-06 22:23:15,2009-04-07,"01:23:15","Monday","@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks "
"67",0,"a_mariepyt",2009-04-06 22:23:23,2009-04-07,"01:23:23","Monday","Damm back to school tomorrow "
"68",0,"playboybacon",2009-04-06 22:23:28,2009-04-07,"01:23:28","Monday","Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?"
"69",0,"leslierosales",2009-04-06 22:23:28,2009-04-07,"01:23:28","Monday","@katortiz  Not forever... See you soon!"
"70",0,"PresidentSnow",2009-04-06 22:23:30,2009-04-07,"01:23:30","Monday","@Lt_Algonquin agreed, I saw the failwhale allllll day today. "
"71",0,"michrod",2009-04-06 22:23:35,2009-04-07,"01:23:35","Monday","@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!"
"72",0,"timmelko",2009-04-06 22:23:39,2009-04-07,"01:23:39","Monday","@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!"
"73",0,"BrookeAmanda",2009-04-06 22:23:43,2009-04-07,"01:23:43","Monday","i really hate how people diss my bands!  Trace is clearly NOT ugly!"
"74",0,"deelau",2009-04-06 22:23:43,2009-04-07,"01:23:43","Monday","Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls."
"75",0,"paulseverio",2009-04-06 22:23:45,2009-04-07,"01:23:45","Monday","Why won't you show my location?!   http://twitpic.com/2y2es"
"76",0,"iv3tte",2009-04-06 22:25:44,2009-04-07,"01:25:44","Monday","No picnic  my phone smells like citrus."
"77",0,"fedunska",2009-04-06 22:25:44,2009-04-07,"01:25:44","Monday","@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. "
"78",0,"MagicalMason",2009-04-06 22:25:45,2009-04-07,"01:25:45","Monday","No new csi tonight.  FML"
"79",0,"kaelaaa",2009-04-06 22:25:46,2009-04-07,"01:25:46","Monday","i think my arms are sore from tennis "
"80",0,"emo_holic",2009-04-06 22:25:49,2009-04-07,"01:25:49","Monday","wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . "
"81",0,"thelazyboy",2009-04-06 22:25:52,2009-04-07,"01:25:52","Monday","sleep soon... i just hate saying bye and see you tomorrow for the night. "
"82",0,"driveaway2008",2009-04-06 22:25:53,2009-04-07,"01:25:53","Monday","@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine "
"83",0,"mscha",2009-04-06 22:25:53,2009-04-07,"01:25:53","Monday","missin' the boo "
"84",0,"mike_webster_au",2009-04-06 22:25:54,2009-04-07,"01:25:54","Monday","@markhardy1974 Me too  #itm"
"85",0,"basiabeans",2009-04-06 22:25:54,2009-04-07,"01:25:54","Monday","Damn... I don't have any chalk! MY CHALKBOARD IS USELESS "
"86",0,"calihonda2001",2009-04-06 22:25:56,2009-04-07,"01:25:56","Monday","had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too "
"87",0,"djwayneski",2009-04-06 22:26:02,2009-04-07,"01:26:02","Monday","@msdrama hey missed ya at the meeting  sup mama"
"88",0,"Ceejison",2009-04-06 22:26:06,2009-04-07,"01:26:06","Monday","My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!"
"89",0,"ItsBrigittaYo",2009-04-06 22:26:08,2009-04-07,"01:26:08","Monday","why is it always the fat ones?! "
"90",0,"MissLaura317",2009-04-06 22:26:10,2009-04-07,"01:26:10","Monday","@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*"
"91",0,"RU_it_girl",2009-04-06 22:26:10,2009-04-07,"01:26:10","Monday","@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad "
"92",0,"viviana09",2009-04-06 22:26:14,2009-04-07,"01:26:14","Monday","wednesday my b-day! don't know what 2 do!! "
"93",0,"disneyfan4eva",2009-04-06 22:26:18,2009-04-07,"01:26:18","Monday","Poor cameron (the hills) "
"94",0,"RoseMaryK",2009-04-06 22:26:21,2009-04-07,"01:26:21","Monday","pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache "
"95",0,"perrohunter",2009-04-06 22:26:22,2009-04-07,"01:26:22","Monday","@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike"
"96",0,"Dogbook",2009-04-06 22:26:27,2009-04-07,"01:26:27","Monday","Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435"
"97",0,"natalieantipas",2009-04-06 22:26:28,2009-04-07,"01:26:28","Monday","so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL....."
"98",0,"timdonnelly",2009-04-06 22:26:29,2009-04-07,"01:26:29","Monday","hey, I actually won one of my bracket pools! Too bad it wasn't the one for money "
"99",0,"homeworld",2009-04-06 22:26:29,2009-04-07,"01:26:29","Monday","@stark YOU don't follow me, either  and i work for you!"
"100",0,"willy_chaz",2009-04-06 22:26:33,2009-04-07,"01:26:33","Monday","A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good."
"101",0,"LeakySpoon",2009-04-06 22:26:33,2009-04-07,"01:26:33","Monday"," Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji"
"102",0,"cityrat59",2009-04-06 22:26:38,2009-04-07,"01:26:38","Monday","@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... "
"103",0,"kenandise",2009-04-06 22:26:42,2009-04-07,"01:26:42","Monday","Behind on my classes for work "
"104",0,"annette414",2009-04-06 22:26:43,2009-04-07,"01:26:43","Monday","watching &quot;House&quot; "
"105",0,"blackheartbunny",2009-04-06 22:26:45,2009-04-07,"01:26:45","Monday","@kpreyes Remember my bum leg? Strikes back this time its serious "
"106",0,"GetGary",2009-04-06 22:26:45,2009-04-07,"01:26:45","Monday","@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls "
"107",0,"Dogbook",2009-04-06 22:26:48,2009-04-07,"01:26:48","Monday","Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014"
"108",0,"SimoniNicole",2009-04-06 22:26:49,2009-04-07,"01:26:49","Monday","would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?"
"109",0,"wireandroses",2009-04-06 22:26:52,2009-04-07,"01:26:52","Monday","@Henkuyinepu it's overrated "
"110",0,"jess_higley",2009-04-06 22:26:54,2009-04-07,"01:26:54","Monday","@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times "
"111",0,"missannabanana",2009-04-06 22:26:54,2009-04-07,"01:26:54","Monday","laying in bed with no voice.. "
"112",0,"Zella17",2009-04-06 22:26:57,2009-04-07,"01:26:57","Monday","I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy"
"113",0,"polarna10",2009-04-06 22:27:00,2009-04-07,"01:27:00","Monday","@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry."
"114",0,"megan_rice",2009-04-06 22:26:58,2009-04-07,"01:26:58","Monday","@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. "
"115",0,"ashleyirvin",2009-04-06 22:27:02,2009-04-07,"01:27:02","Monday","@salancaster  hope your ok."
"116",0,"eyezup",2009-04-06 22:27:08,2009-04-07,"01:27:08","Monday","@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love"
"117",0,"Jonas_Dreamgirl",2009-04-06 22:27:15,2009-04-07,"01:27:15","Monday","@HibaNick yeah aw but i know i wudnt stand a chance "
"118",0,"BreannaBonana",2009-04-06 22:27:16,2009-04-07,"01:27:16","Monday","ugh. cant sleep. its 1:30am. "
"119",0,"becklyn13",2009-04-06 22:27:16,2009-04-07,"01:27:16","Monday","Hanging in Crooners. Wanna sing. Can't. Sucks. "
"120",0,"sonyolmos",2009-04-06 22:27:18,2009-04-07,"01:27:18","Monday","@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! "
"121",0,"JenBah",2009-04-06 22:27:21,2009-04-07,"01:27:21","Monday","Is pissed off that there's no ASBA's for a radio station. "
"122",0,"viviana09",2009-04-06 22:27:22,2009-04-07,"01:27:22","Monday","wednesday my b-day n don't know what 2 do!  "
"123",0,"BustaBusta",2009-04-06 22:27:25,2009-04-07,"01:27:25","Monday","I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. "
"124",0,"MadameCrow",2009-04-06 22:27:31,2009-04-07,"01:27:31","Monday","I am in pain. My back and sides hurt. Not to mention crying is made of fail. "
"125",0,"weefranniev",2009-04-06 22:27:34,2009-04-07,"01:27:34","Monday","Late night snack, glass of OJ b/c I'm &quot;down with the sickness&quot;, then back to sleep...ugh I hate getting sick... "
"126",0,"ikimmyy",2009-04-06 22:27:35,2009-04-07,"01:27:35","Monday","@allyheman but.. but.. but.. I'm not a big fan on camilla belle "
"127",0,"yolie81",2009-04-06 22:27:45,2009-04-07,"01:27:45","Monday","@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine "
"128",0,"spacks",2009-04-06 22:27:45,2009-04-07,"01:27:45","Monday","This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done "
"129",0,"bgoers",2009-04-06 22:27:55,2009-04-07,"01:27:55","Monday","I'm so cold "
"130",0,"MissPassion",2009-04-06 22:27:56,2009-04-07,"01:27:56","Monday","@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow "
"131",0,"aaronrothe",2009-04-06 22:27:56,2009-04-07,"01:27:56","Monday","@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff"
"132",0,"ilikeoreos",2009-04-06 22:27:57,2009-04-07,"01:27:57","Monday","Hoping the tummy rumbles go away soon "
"133",0,"wiccabuffy",2009-04-06 22:28:02,2009-04-07,"01:28:02","Monday","@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. "
"134",0,"HiKeri",2009-04-06 22:28:03,2009-04-07,"01:28:03","Monday","almost bedtime "
"135",0,"bnr0201",2009-04-06 22:28:04,2009-04-07,"01:28:04","Monday","I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart"
"136",0,"R_Boucher",2009-04-06 22:28:05,2009-04-07,"01:28:05","Monday","Agh...snow!!! "
"137",0,"josiahmcdermott",2009-04-06 22:28:07,2009-04-07,"01:28:07","Monday","i miss kenny powers "
"138",0,"VanessaSingline",2009-04-06 22:28:09,2009-04-07,"01:28:09","Monday","@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget "
"139",0,"varunkumar",2009-04-06 22:28:11,2009-04-07,"01:28:11","Monday","...and, India missed out its 100th Test victory n 10th consecutive win without a loss. "
"140",0,"JenniOnTheBlock",2009-04-06 22:28:11,2009-04-07,"01:28:11","Monday","@JonathanRKnight I guess that's a no then. "
"141",0,"darkninja757",2009-04-06 22:28:15,2009-04-07,"01:28:15","Monday","sadly is going to bed. "
"142",0,"mikecogh",2009-04-06 22:28:18,2009-04-07,"01:28:18","Monday","@ozesteph1992 Shame to hear this Stephan "
"143",0,"KandiConnection",2009-04-06 22:28:21,2009-04-07,"01:28:21","Monday","@mrsaintnick hey! i'm leavin in the morning... "
"144",0,"joechummer",2009-04-06 22:28:23,2009-04-07,"01:28:23","Monday","Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left "
"145",0,"kellireneez",2009-04-06 22:28:24,2009-04-07,"01:28:24","Monday","laid around too much today... now my head hurts "
"146",0,"treehugger25",2009-04-06 22:28:24,2009-04-07,"01:28:24","Monday","@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books."
"147",0,"chatpataa",2009-04-06 22:28:26,2009-04-07,"01:28:26","Monday","my nokia 1110 died..  "
"148",0,"ThisStoutjunt",2009-04-06 22:28:26,2009-04-07,"01:28:26","Monday","My mom might have breast cancer won't find out anything for. Like a week I'm so worried! "
"149",0,"sew_cute",2009-04-06 22:28:33,2009-04-07,"01:28:33","Monday","Going to sleep. Hoping tomorrow is a better day. "
"150",0,"Twokids1",2009-04-06 22:28:32,2009-04-07,"01:28:32","Monday","@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too"
"151",0,"AKyarnie",2009-04-06 22:28:32,2009-04-07,"01:28:32","Monday","@onemoreproject that is lame "
"152",0,"luimoral85",2009-04-06 22:28:38,2009-04-07,"01:28:38","Monday","I don't understand... I really don't "
"153",0,"ceironous",2009-04-06 22:28:38,2009-04-07,"01:28:38","Monday","HEROES just isn't doing it for me this season... "
"154",0,"brandonmcb",2009-04-06 22:28:45,2009-04-07,"01:28:45","Monday","Living not downtown sure isn't much fun.  "
"155",0,"mannyrique",2009-04-06 22:28:48,2009-04-07,"01:28:48","Monday","@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!"
"156",0,"styletrain",2009-04-06 22:28:51,2009-04-07,"01:28:51","Monday","Man Work is Hard "
"157",0,"kscud",2009-04-06 22:30:34,2009-04-07,"01:30:34","Monday","getting sick  time for some hot tea, studying, and then sleeeep"
"158",0,"kirstenj0y",2009-04-06 22:30:34,2009-04-07,"01:30:34","Monday","Getting eyebrows waxed. More pain "
"159",0,"marculus",2009-04-06 22:30:45,2009-04-07,"01:30:45","Monday","No phantasy star yesterday  going to work..."
"160",0,"andrewofthediaz",2009-04-06 22:30:50,2009-04-07,"01:30:50","Monday","Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well "
"161",0,"dbmendel",2009-04-06 22:30:54,2009-04-07,"01:30:54","Monday","Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too "
"162",0,"erks",2009-04-06 22:30:55,2009-04-07,"01:30:55","Monday","is alone downstairs...working "
"163",0,"ringleaderkanon",2009-04-06 22:30:56,2009-04-07,"01:30:56","Monday","I feel bad for doing it "
"164",0,"babibabs",2009-04-06 22:31:05,2009-04-07,"01:31:05","Monday","@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. "
"165",0,"ace587",2009-04-06 22:31:09,2009-04-07,"01:31:09","Monday","@pinkserendipity yes sprint has 4g only in baltimore and chicago so far "
"166",0,"ktribb80",2009-04-06 22:31:15,2009-04-07,"01:31:15","Monday","I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. "
"167",0,"OliviaFox",2009-04-06 22:31:18,2009-04-07,"01:31:18","Monday","Thanks for bursting my bubble "
"168",0,"IluvJoelMadden",2009-04-06 22:31:29,2009-04-07,"01:31:29","Monday","Going to school soon... can't find anything to wear!! gosh it's so hard "
"169",0,"easyausguy",2009-04-06 22:31:31,2009-04-07,"01:31:31","Monday","@marieclr I was serious  LOL"
"170",0,"Hollywood_Trey",2009-04-06 22:31:37,2009-04-07,"01:31:37","Monday","@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history"
"171",0,"EcoTravelTV",2009-04-06 22:31:35,2009-04-07,"01:31:35","Monday","Crazy wind today = no birding  http://ff.im/1XTTi"
"172",0,"AshaleaMay",2009-04-06 22:31:40,2009-04-07,"01:31:40","Monday","currently at work.. "
"173",0,"AthenaA42",2009-04-06 22:31:41,2009-04-07,"01:31:41","Monday","Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. "
"174",0,"Missy__",2009-04-06 22:31:43,2009-04-07,"01:31:43","Monday","@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!"
"175",0,"BrettFair",2009-04-06 22:31:45,2009-04-07,"01:31:45","Monday","i don't see the big deal with this website "
"176",0,"mydwynter",2009-04-06 22:31:48,2009-04-07,"01:31:48","Monday","@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail"
"177",0,"jhenkens",2009-04-06 22:31:50,2009-04-07,"01:31:50","Monday","@ColinDeMar Far too out of the way for rail.  any other tips?"
"178",0,"sarah_katie",2009-04-06 22:31:54,2009-04-07,"01:31:54","Monday","I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching."
"179",0,"amanda5280",2009-04-06 22:31:56,2009-04-07,"01:31:56","Monday","Today I realized I am too good at hiding things, even I can't find it "
"180",0,"Shabbybebe",2009-04-06 22:31:57,2009-04-07,"01:31:57","Monday","Staying at a friends house...house sitting, neighbors are SO loud-having a party "
"181",0,"fatkat309",2009-04-06 22:31:59,2009-04-07,"01:31:59","Monday","@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!"
"182",0,"blackheartbunny",2009-04-06 22:32:02,2009-04-07,"01:32:02","Monday","Check out my mug  http://www.erika-obscura.blogspot.com"
"183",0,"szrhnds602",2009-04-06 22:32:06,2009-04-07,"01:32:06","Monday","Borders closed at 10 "
"184",0,"schammy",2009-04-06 22:32:12,2009-04-07,"01:32:12","Monday","Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days "
"185",0,"mariotani",2009-04-06 22:32:16,2009-04-07,"01:32:16","Monday","Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! "
"186",0,"Jaderade14",2009-04-06 22:32:20,2009-04-07,"01:32:20","Monday","is watching the hill . . .and its making me sad "
"187",0,"LeeseEllen",2009-04-06 22:32:22,2009-04-07,"01:32:22","Monday","So many channels.... yet so so boring... lazy day again  may have to find a hobby"
"188",0,"FNFKayCee",2009-04-06 22:32:23,2009-04-07,"01:32:23","Monday","@supersport I miss my buddy  ill be in NY on the 25th"
